,,"[0.035543784499168396,0.023082813248038292,0.040854983031749725,0.05858294293284416,0.2246505171060562,0.04933341592550278,0.09280647337436676,0.10293208062648773,0.24041342735290527,0.13179956376552582]","[0.028332974761724472,0.046197716146707535,0.060968246310949326,0.04579440504312515,0.2950345575809479,0.18955108523368835,0.05119014531373978,0.08087795972824097,0.10256914794445038,0.09948373585939407]","[0.047430429607629776,0.017452850937843323,0.09974643588066101,0.049519166350364685,0.18422703444957733,0.034440502524375916,0.0407186858355999,0.22881491482257843,0.05550956726074219,0.24214041233062744]","[0.08931492269039154,0.0403762124478817,0.11317391693592072,0.04132913798093796,0.06464294344186783,0.03683426231145859,0.03353351354598999,0.060878150165081024,0.2664158344268799,0.2535010278224945]"
"[0.05463911592960358,0.10260524600744247,0.03845768794417381,0.07224537432193756,0.09879351407289505,0.10712502896785736,0.04037094861268997,0.047826580703258514,0.3497886061668396,0.08814790099859238]","[0.04912399500608444,0.06695681065320969,0.06779198348522186,0.037575121968984604,0.16590340435504913,0.09175469726324081,0.09408547729253769,0.12940411269664764,0.1566190868616104,0.14078527688980103]","[0.03708886355161667,0.0381985642015934,0.041505828499794006,0.052765894681215286,0.12496029585599899,0.06422008574008942,0.08367675542831421,0.05391288176178932,0.2684505879878998,0.23522022366523743]","[0.022992951795458794,0.07899897545576096,0.04260805994272232,0.032234832644462585,0.18304114043712616,0.13649994134902954,0.03380304202437401,0.032714106142520905,0.3743988573551178,0.06270807981491089]","[0.014159196056425571,0.009041918441653252,0.06572365760803223,0.012216620147228241,0.33775874972343445,0.009750384837388992,0.009138726629316807,0.2834622859954834,0.08924809098243713,0.16950036585330963]","[0.06149032711982727,0.08570011705160141,0.08192889392375946,0.0238743145018816,0.03768052160739899,0.040146585553884506,0.02504652738571167,0.033994510769844055,0.4044221043586731,0.20571616291999817]"
"[0.4782940447330475,0.005105188116431236,0.07001736760139465,0.04951297119259834,0.025079870596528053,0.12436401844024658,0.13024839758872986,0.08936196565628052,0.01618219166994095,0.011834022589027882]",,"[0.5299217104911804,0.0027247508987784386,0.042496226727962494,0.02596905454993248,0.03647318109869957,0.04347774758934975,0.21612028777599335,0.05134538561105728,0.035072147846221924,0.016399487853050232]","[0.579479455947876,0.00905531644821167,0.04894328862428665,0.041367121040821075,0.024706341326236725,0.13313758373260498,0.05887584760785103,0.03344866633415222,0.04703500494360924,0.023951323702931404]",,"[0.7884705662727356,0.0017392383888363838,0.01713518798351288,0.019185015931725502,0.0024462766014039516,0.0271662175655365,0.09017893671989441,0.011333405040204525,0.010702076368033886,0.03164317086338997]"
,,,,,
,"[0.016929712146520615,0.48874202370643616,0.024887148290872574,0.021553359925746918,0.03564836457371712,0.11753682792186737,0.15145617723464966,0.019521594047546387,0.10208278149366379,0.02164197340607643]","[0.02029275707900524,0.19841784238815308,0.03878182917833328,0.037011630833148956,0.03129785135388374,0.1780482679605484,0.10696470737457275,0.012374943122267723,0.32427746057510376,0.05253274738788605]",,"[0.04101870208978653,0.2571808695793152,0.038367144763469696,0.019998885691165924,0.03787332400679588,0.03377698361873627,0.04610949382185936,0.022213969379663467,0.46790769696235657,0.03555285930633545]","[0.024008894339203835,0.2142036408185959,0.03764781355857849,0.017155077308416367,0.01783510483801365,0.05350346863269806,0.06510578840970993,0.011642362922430038,0.5199028849601746,0.0389949195086956]"
,,"[0.005797256715595722,0.06506447494029999,0.044259440153837204,0.09993905574083328,0.03792499005794525,0.02485385723412037,0.02478712424635887,0.33930814266204834,0.24101831018924713,0.11704732477664948]",,,"[0.009772781282663345,0.12913468480110168,0.0673278197646141,0.06254756450653076,0.009546039626002312,0.0173182412981987,0.008349780924618244,0.2019498348236084,0.32707226276397705,0.16698098182678223]"
"[0.009134108200669289,0.03133578225970268,0.07575277239084244,0.2666061818599701,0.14076881110668182,0.2078949362039566,0.025312835350632668,0.03681280463933945,0.12849026918411255,0.0778915286064148]","[0.009844409301877022,0.02384067140519619,0.17399336397647858,0.1478348672389984,0.15558882057666779,0.11643151938915253,0.04561513289809227,0.13005340099334717,0.06771965324878693,0.12907811999320984]","[0.006795461755245924,0.015330477617681026,0.1004374772310257,0.24654914438724518,0.11567378789186478,0.08191896975040436,0.03805374354124069,0.07527932524681091,0.11701709777116776,0.20294439792633057]","[0.007603013422340155,0.02860867790877819,0.14192210137844086,0.20979544520378113,0.14619168639183044,0.12495669722557068,0.026567433029413223,0.080515556037426,0.15425799787044525,0.07958140969276428]","[0.006605018861591816,0.0065979803912341595,0.1991715133190155,0.24017655849456787,0.149881973862648,0.019289705902338028,0.017473941668868065,0.11765794456005096,0.03059264086186886,0.2125527262687683]","[0.019498014822602272,0.02921745367348194,0.26097866892814636,0.2519204318523407,0.09306757152080536,0.029551701620221138,0.02506530098617077,0.06675900518894196,0.15580637753009796,0.06813555955886841]"
,,"[0.1076887845993042,0.01673547551035881,0.05619366094470024,0.002957369200885296,0.07099048793315887,0.045966051518917084,0.05801520124077797,0.018104011192917824,0.6057732105255127,0.017575684934854507]",,"[0.10289620608091354,0.010438785888254642,0.4117095172405243,0.011144556105136871,0.13831688463687897,0.03112005814909935,0.05993690341711044,0.013654300943017006,0.1401929408311844,0.08058985322713852]","[0.08594850450754166,0.017532434314489365,0.40195173025131226,0.004227940924465656,0.05459228903055191,0.04580605402588844,0.09744986891746521,0.007924944162368774,0.23723672330379486,0.047329552471637726]"
"[0.03676794096827507,0.2587740421295166,0.30228713154792786,0.04305759072303772,0.027986790984869003,0.08012456446886063,0.15934555232524872,0.005028998013585806,0.07063829898834229,0.015989139676094055]","[0.023186353966593742,0.14757148921489716,0.4659549295902252,0.026227904483675957,0.026418492197990417,0.05784757807850838,0.20399245619773865,0.005966697353869677,0.029405955225229263,0.013428129255771637]","[0.015910029411315918,0.10141808539628983,0.5021767616271973,0.039683494716882706,0.03315889090299606,0.05541100725531578,0.1842908263206482,0.004844939336180687,0.04932485893368721,0.013781107030808926]","[0.01981298252940178,0.2507801949977875,0.3663765788078308,0.03565050661563873,0.038493331521749496,0.10326897352933884,0.12642109394073486,0.004229248501360416,0.042282119393348694,0.012685047462582588]","[0.02908141538500786,0.13896600902080536,0.47255098819732666,0.03015408292412758,0.028838003054261208,0.03729068115353584,0.18949246406555176,0.00563521683216095,0.04500198736786842,0.022989194840192795]","[0.029198942705988884,0.16569150984287262,0.4052760601043701,0.04315897077322006,0.01857062801718712,0.056703899055719376,0.20546190440654755,0.004017966799438,0.053307078778743744,0.01861295849084854]"
,,"[0.0020047123543918133,0.0014580721035599709,0.007188671268522739,0.007608403451740742,0.507499098777771,0.012697865255177021,0.009612911380827427,0.04049238935112953,0.04240816831588745,0.369029700756073]",,,"[0.003642319468781352,0.002731902524828911,0.008258545771241188,0.010553655214607716,0.3170665204524994,0.019007304683327675,0.005904458928853273,0.035131748765707016,0.08950566500425339,0.5081978440284729]"
,,"[0.0037361495196819305,0.000804938783403486,0.00884939730167389,0.00119298929348588,0.8422515392303467,0.005251691676676273,0.009417286142706871,0.011140103451907635,0.007764076814055443,0.10959189385175705]","[0.00393820833414793,0.0011710290564224124,0.010944726876914501,0.0011309691471979022,0.87884920835495,0.005588849540799856,0.0057701836340129375,0.010657812468707561,0.011886662803590298,0.07006233930587769]","[0.001943684765137732,0.00032963574631139636,0.009010317735373974,0.0007442482747137547,0.9084595441818237,0.001090319245122373,0.0026461174711585045,0.007267239037901163,0.001913220388814807,0.06659569591283798]",
"[0.006630722898989916,0.024647925049066544,0.03347735479474068,0.08497890084981918,0.14038383960723877,0.1916816532611847,0.04338181018829346,0.011966820806264877,0.3711657226085663,0.09168524295091629]","[0.010683849453926086,0.026060564443469048,0.031160956248641014,0.051719725131988525,0.08592519909143448,0.0750432088971138,0.052241336554288864,0.02183634042739868,0.548495352268219,0.09683350473642349]","[0.004746181890368462,0.009902024641633034,0.032299578189849854,0.07969377189874649,0.06422225385904312,0.09855195879936218,0.0698242112994194,0.00792419258505106,0.3955698609352112,0.23726598918437958]","[0.0041311997920274734,0.023830218240618706,0.028122588992118835,0.04903991520404816,0.06724175810813904,0.07847174257040024,0.020319513976573944,0.00740896025672555,0.656678318977356,0.06475578993558884]","[0.009833126328885555,0.01398299727588892,0.04654613509774208,0.05907916650176048,0.1494426429271698,0.041619595140218735,0.04399816319346428,0.032894033938646317,0.4337975084781647,0.16880661249160767]","[0.007042026147246361,0.011485709808766842,0.025379585102200508,0.06045990437269211,0.02900293469429016,0.01793857477605343,0.017790082842111588,0.005998622626066208,0.7633779048919678,0.06152472272515297]"
,,"[0.0015572007978335023,0.003459581406787038,0.014497317373752594,0.05038311704993248,0.048244744539260864,0.03306874260306358,0.02869340218603611,0.17731600999832153,0.499099463224411,0.1436804085969925]",,,
,,"[0.017137911170721054,0.0031623549293726683,0.005097918678075075,0.04894624650478363,0.008467955514788628,0.8129058480262756,0.003554253140464425,0.0030857571400702,0.06558769941329956,0.03205401822924614]",,"[0.06091656535863876,0.00558116752654314,0.007030821405351162,0.04069482535123825,0.026408066973090172,0.20025649666786194,0.0024131922982633114,0.020037783309817314,0.5995404720306396,0.03712066635489464]",
"[0.0012436930555850267,0.016837263479828835,0.8348077535629272,0.1078139916062355,0.0008189230575226247,0.0022420615423470736,0.011807131581008434,0.014644660986959934,0.00709649408236146,0.0026879864744842052]",,"[0.0005825015250593424,0.0092763127759099,0.8195546269416809,0.13120374083518982,0.0005881129764020443,0.0018130388343706727,0.015975631773471832,0.012541420757770538,0.0055588167160749435,0.00290568545460701]","[0.0004924566019326448,0.020440539345145226,0.8763952255249023,0.0821964368224144,0.0007995436317287385,0.002002619206905365,0.004580245818942785,0.0074631464667618275,0.004398503340780735,0.0012312348699197173]",,"[0.00030704279197379947,0.003052755957469344,0.9815605878829956,0.011393296532332897,5.13506711286027e-05,0.0002051497285719961,0.0009169515687972307,0.001035500317811966,0.0010693568037822843,0.0004080852959305048]"
,,"[0.0017954696668311954,0.020559418946504593,0.02631150186061859,0.031035086140036583,0.18643037974834442,0.04424714297056198,0.021256592124700546,0.0102483369410038,0.5232936143875122,0.13482242822647095]",,"[0.0010638177627697587,0.0049667684361338615,0.05703255161643028,0.010762160643935204,0.5616047382354736,0.007129439618438482,0.0033333273604512215,0.047955408692359924,0.15054818987846375,0.15560363233089447]","[0.0032741050235927105,0.02676239237189293,0.08171578496694565,0.029335755854845047,0.06400783360004425,0.030574439093470573,0.006583469454199076,0.006246787495911121,0.6256840229034424,0.12581543624401093]"
"[0.02011917158961296,0.008052961900830269,0.02154071442782879,0.0069945091381669044,0.013680675998330116,0.10404002666473389,0.7917277216911316,0.00040199788054451346,0.03057851269841194,0.0028636804781854153]","[0.003954446408897638,0.002272682497277856,0.006179613061249256,0.001305264770053327,0.004371184855699539,0.018670693039894104,0.9577444791793823,0.00014374387683346868,0.003821486607193947,0.0015365337021648884]","[0.004093941301107407,0.0019310039933770895,0.00870739109814167,0.0018152892589569092,0.005781264975667,0.012818893417716026,0.9548936486244202,0.00017035727796610445,0.008696582168340683,0.0010916063329204917]","[0.01200101524591446,0.0066169071942567825,0.03119691275060177,0.005882242228835821,0.01075106579810381,0.05495550110936165,0.8600726127624512,0.0003088550583925098,0.015339127741754055,0.0028757324907928705]",,"[0.024181045591831207,0.008957146666944027,0.0321536660194397,0.004381382837891579,0.006374037824571133,0.02335902862250805,0.881096601486206,0.0004415309813339263,0.015802903100848198,0.003252624534070492]"
,,"[0.002184769604355097,0.02451670914888382,0.05053413659334183,0.19568966329097748,0.006417290307581425,0.09155616909265518,0.005556586664170027,0.005755994468927383,0.6071079969406128,0.010680572129786015]","[0.002791823586449027,0.05963989719748497,0.04673819988965988,0.21394890546798706,0.006941248197108507,0.16199569404125214,0.0021449262276291847,0.0054470538161695,0.49266517162323,0.007686992175877094]","[0.00741921691223979,0.055596135556697845,0.060098178684711456,0.1529644876718521,0.007821508683264256,0.04364914447069168,0.00553969107568264,0.02060795947909355,0.6095645427703857,0.03673909232020378]","[0.003922092262655497,0.03735300153493881,0.02567661553621292,0.1224483847618103,0.0022182941902428865,0.02332022413611412,0.002270049648359418,0.003696732223033905,0.7691067457199097,0.009987861849367619]"
"[0.004301043692976236,0.23810921609401703,0.3656265437602997,0.30338922142982483,0.0012678590137511492,0.01814560405910015,0.015784742310643196,0.02829679474234581,0.020989863201975822,0.0040891217067837715]",,"[0.002278295811265707,0.06223813071846962,0.778619647026062,0.07771922647953033,0.0014486507279798388,0.006044215988367796,0.02321261167526245,0.025423886254429817,0.020194459706544876,0.0028208824805915356]",,,"[0.002866356400772929,0.10601172596216202,0.5939325094223022,0.22125285863876343,0.0009111115941777825,0.007920507341623306,0.01910422183573246,0.021124370396137238,0.023194383829832077,0.0036819854285568]"
,,"[0.002191556617617607,0.010041171684861183,0.6304019093513489,0.2903384864330292,0.0057076518423855305,0.016312962397933006,0.005229009781032801,0.001431686687283218,0.03245614096522331,0.005889486987143755]","[0.00520691554993391,0.045641884207725525,0.539311945438385,0.27358582615852356,0.005622453056275845,0.014538575895130634,0.003303599078208208,0.0022885873913764954,0.09858255833387375,0.011917712166905403]","[0.006233131978660822,0.01721915975213051,0.6100465059280396,0.2790743410587311,0.007564499508589506,0.005200445186346769,0.0023012671153992414,0.0033999646548181772,0.05516776815056801,0.013792969286441803]","[0.005878107622265816,0.03596612438559532,0.5364217162132263,0.34298208355903625,0.003127495525404811,0.00914930459111929,0.0024807399604469538,0.0021006877068430185,0.05100731924176216,0.010886449366807938]"
"[0.018740214407444,0.16368825733661652,0.0265168659389019,0.043519821017980576,0.005600817501544952,0.08847394585609436,0.015877369791269302,0.012633703649044037,0.6203085780143738,0.004640425555408001]","[0.018803859129548073,0.16641157865524292,0.08736962825059891,0.03091055527329445,0.00955891516059637,0.08527200669050217,0.03899424523115158,0.046725187450647354,0.5087679624557495,0.007186038885265589]","[0.010503196157515049,0.06055837124586105,0.06577231734991074,0.042698934674263,0.005894243251532316,0.08616424351930618,0.0408753901720047,0.013133411295711994,0.6639161705970764,0.010483762249350548]","[0.01325727254152298,0.12669841945171356,0.10199514031410217,0.04843989387154579,0.008827353827655315,0.16975896060466766,0.021610083058476448,0.017302710562944412,0.4866603910923004,0.005449748132377863]","[0.0089421970769763,0.03357348218560219,0.016079645603895187,0.006616813130676746,0.0065806410275399685,0.00840264093130827,0.009331158362329006,0.033984892070293427,0.8728331923484802,0.0036553924437612295]","[0.013721222057938576,0.0853470116853714,0.06010138988494873,0.03466877341270447,0.003218952566385269,0.020699020475149155,0.01485565397888422,0.012510485015809536,0.7501607537269592,0.00471673347055912]"
,,,"[0.003184995148330927,0.49797695875167847,0.03963477537035942,0.008395235054194927,0.00764290988445282,0.04277446120977402,0.0450066439807415,0.0029504084959626198,0.3500746190547943,0.0023590002674609423]","[0.0026587434113025665,0.19941610097885132,0.009693358093500137,0.0020146560855209827,0.004408746492117643,0.004639691673219204,0.022992130368947983,0.007848172448575497,0.7440389394760132,0.0022895007859915495]",
,,"[0.0016368032665923238,8.933697972679511e-05,0.004394788295030594,0.04058685153722763,0.010013917461037636,0.6576701402664185,0.0017385927494615316,0.00041183913708664477,0.27975934743881226,0.0036984120961278677]",,"[0.0074992491863667965,0.00011113272194052115,0.029861731454730034,0.6393828988075256,0.028476525098085403,0.16740116477012634,0.0014030149905011058,0.0022889135871082544,0.07329919934272766,0.05027615651488304]","[0.009828878566622734,0.000283640343695879,0.005627816542983055,0.24192331731319427,0.005362906493246555,0.3029388189315796,0.0008227989892475307,0.00037337307003326714,0.426065593957901,0.006772828288376331]"
,,"[0.045289408415555954,0.0005585720064118505,0.7860202193260193,0.14993956685066223,4.69800979772117e-05,0.005951547063887119,0.0025507109239697456,0.0005413740873336792,0.009053432382643223,4.8203346523223445e-05]",,,"[0.07184378802776337,0.0005233213887549937,0.753587543964386,0.16212406754493713,2.664202474988997e-05,0.002397052012383938,0.0008265670039691031,0.00037557698669843376,0.008268401958048344,2.6963862183038145e-05]"
"[0.0035568573512136936,0.008849780075252056,0.005459119100123644,0.020603787153959274,0.014360899105668068,0.041051365435123444,0.0007136747008189559,0.0007755805854685605,0.8981304168701172,0.006498552393168211]","[0.011395675130188465,0.01896304078400135,0.01057626772671938,0.008240586146712303,0.03036770597100258,0.06137384474277496,0.0022619194351136684,0.0016585147241130471,0.8150668144226074,0.04009570926427841]","[0.005023800302296877,0.00561410142108798,0.008969024755060673,0.020788313820958138,0.017558006569743156,0.03126204013824463,0.0017712671542540193,0.0006737158983014524,0.8933529853820801,0.014986701309680939]","[0.0036845733411610126,0.01139905210584402,0.010961968451738358,0.014260941185057163,0.017717460170388222,0.0437329038977623,0.0007649053004570305,0.00047738038119859993,0.8878725171089172,0.009128350764513016]","[0.0036411623004823923,0.004750109743326902,0.013257673010230064,0.013708285056054592,0.021024296060204506,0.005955711472779512,0.000292601267574355,0.0011302962666377425,0.9162279367446899,0.02001190185546875]","[0.0045140692964196205,0.005992372520267963,0.006509018130600452,0.01480010338127613,0.00495077995583415,0.008376636542379856,0.00043236667988821864,0.0004241348069626838,0.9472829103469849,0.0067176190204918385]"
"[0.01758326031267643,0.013528729788959026,0.1351538449525833,0.016819221898913383,0.04192536324262619,0.13427984714508057,0.08564074337482452,0.0003762770793400705,0.5505696535110474,0.004122976213693619]","[0.007573388051241636,0.013634013943374157,0.19358175992965698,0.008354639634490013,0.04423925653100014,0.06374252587556839,0.38833144307136536,0.0011699879541993141,0.2720864713191986,0.007286480162292719]","[0.009621654637157917,0.007712684106081724,0.20520618557929993,0.010351477190852165,0.02593538537621498,0.0667259693145752,0.3656085729598999,0.0010199417592957616,0.2912333607673645,0.0165848545730114]","[0.0060673123225569725,0.01005159504711628,0.2125987708568573,0.00801656674593687,0.030517559498548508,0.07178816944360733,0.09084294736385345,0.0006176765309646726,0.5638474225997925,0.0056519596837460995]","[0.010328246280550957,0.005082744173705578,0.4669587314128876,0.01917341537773609,0.05702695995569229,0.026433827355504036,0.15888208150863647,0.0013372518587857485,0.24542991816997528,0.009346883744001389]","[0.04637938737869263,0.009985250420868397,0.4733545184135437,0.009831990115344524,0.016448194161057472,0.010547945275902748,0.09380219131708145,0.0008220868185162544,0.3348648250102997,0.003963611088693142]"
,,"[0.040559593588113785,0.0014568071346729994,0.003663665149360895,0.03359639644622803,0.005875741131603718,0.12729983031749725,0.012513021007180214,0.0008024349226616323,0.7676929831504822,0.006539571564644575]",,,"[0.11561542749404907,0.002563461195677519,0.05798124521970749,0.14779244363307953,0.009044989012181759,0.1713520884513855,0.024609196931123734,0.000669534900225699,0.4384971261024475,0.03187442198395729]"
"[0.0003449282085057348,0.0011631728848442435,0.00030512598459608853,0.9602434635162354,4.991863534087315e-05,0.0253322571516037,4.173794877715409e-05,0.009341254830360413,0.0013853624695912004,0.0017928547458723187]","[0.0007731911609880626,0.001516275224275887,0.001733425073325634,0.8858368396759033,0.0001250614004675299,0.04457725211977959,0.00022010582324583083,0.05564623698592186,0.002981837373226881,0.006589775905013084]","[0.0006397601682692766,0.0013491178397089243,0.0017831969307735562,0.9142741560935974,0.00018191772687714547,0.03045356273651123,0.00025158404605463147,0.038485437631607056,0.006062741857022047,0.006518531125038862]","[0.00038726720958948135,0.001882117590866983,0.0010545060504227877,0.9185696840286255,0.0001640347036300227,0.05033884197473526,9.188841067953035e-05,0.018876852467656136,0.005253407172858715,0.0033813982736319304]","[0.00030797632643952966,0.0002569518401287496,0.0013251980999484658,0.9727314114570618,7.372775871772319e-05,0.002731424756348133,3.403885057196021e-05,0.015834422782063484,0.000905275228433311,0.005799649283289909]","[0.0003413530648685992,0.000559552398044616,0.0005299086915329099,0.9720944166183472,2.8823153115808964e-05,0.006267024204134941,5.812384551973082e-05,0.011676369234919548,0.0026757908053696156,0.005768750328570604]"
,,"[0.00011660841119010001,1.6332336599589325e-05,0.0025523051153868437,0.0004309379437472671,0.9655264616012573,0.0004208142345305532,0.0032274562399834394,0.0019587089773267508,0.0008605971233919263,0.024889828637242317]",,"[0.0002545753959566355,1.76169014594052e-05,0.0019758844282478094,0.00032152602216228843,0.9590626358985901,0.0001180484177893959,0.0012160365004092455,0.003925674129277468,0.001063954085111618,0.03204406052827835]",
