"[0.03902057930827141,0.03365958482027054,0.04128900170326233,0.0786617249250412,0.21081173419952393,0.1128987967967987,0.052504200488328934,0.16347739100456238,0.17307637631893158,0.0946006327867508]","[0.0632348582148552,0.03700855001807213,0.051634207367897034,0.028411606326699257,0.16966021060943604,0.05709003657102585,0.066507987678051,0.13169752061367035,0.16811661422252655,0.22663840651512146]","[0.030806003138422966,0.02041693404316902,0.03548288717865944,0.05231780558824539,0.1929876059293747,0.07197209447622299,0.08501050621271133,0.1210826113820076,0.16541343927383423,0.2245101034641266]","[0.023369379341602325,0.03581054136157036,0.05644658952951431,0.03685329481959343,0.31846222281455994,0.19302496314048767,0.04323587194085121,0.08439122885465622,0.1124873012304306,0.09591859579086304]","[0.03327168896794319,0.013284772634506226,0.08097603917121887,0.04761119931936264,0.19533485174179077,0.048632360994815826,0.044146254658699036,0.20661157369613647,0.05002199113368988,0.28010934591293335]","[0.07571487128734589,0.03326081112027168,0.09619848430156708,0.037890493869781494,0.06897054612636566,0.03575466573238373,0.02971402183175087,0.0721350908279419,0.28535082936286926,0.26501014828681946]"
"[0.04582127556204796,0.08861935138702393,0.03172604739665985,0.055506158620119095,0.1053578332066536,0.10561110079288483,0.03588882088661194,0.04682953283190727,0.3838321566581726,0.10080773383378983]","[0.04479040205478668,0.06729645282030106,0.06733783334493637,0.030686458572745323,0.1549256145954132,0.0981583297252655,0.07418902218341827,0.128003790974617,0.18579278886318207,0.14881935715675354]","[0.03123330883681774,0.03284637629985809,0.036836594343185425,0.04643584415316582,0.13696269690990448,0.06676449626684189,0.07541967928409576,0.04983680695295334,0.2882820665836334,0.23538213968276978]","[0.02117931842803955,0.07079720497131348,0.037143368273973465,0.028917821124196053,0.1888585239648819,0.13568945229053497,0.029793238267302513,0.031208615750074387,0.38575372099876404,0.07065869867801666]","[0.013164322823286057,0.008460714481770992,0.06018667668104172,0.011676531285047531,0.35324376821517944,0.010345815680921078,0.007779022678732872,0.2480931133031845,0.09896573424339294,0.18808433413505554]","[0.05470731481909752,0.07515561580657959,0.07070671766996384,0.02105274796485901,0.03752730414271355,0.0411548838019371,0.0214399266988039,0.03217205032706261,0.4298257827758789,0.2162577211856842]"
"[0.583702564239502,0.003081568982452154,0.056473035365343094,0.040688298642635345,0.01700243353843689,0.10258394479751587,0.10871725529432297,0.06401066482067108,0.01306924968957901,0.010671022348105907]","[0.830725908279419,0.0020173187367618084,0.022806692868471146,0.008377261459827423,0.0063349055126309395,0.025855369865894318,0.054062940180301666,0.018260542303323746,0.0134021220728755,0.018156876787543297]","[0.6755790710449219,0.0019385332707315683,0.0344412699341774,0.02276107296347618,0.011087358929216862,0.042107317596673965,0.1303720921278,0.03171510621905327,0.026384802535176277,0.02361326850950718]","[0.6019197106361389,0.0056504798121750355,0.053569525480270386,0.02899332530796528,0.021825863048434258,0.14416079223155975,0.05449090152978897,0.027232220396399498,0.043928418308496475,0.018228841945528984]","[0.7527068257331848,0.0012511538807302713,0.08173711597919464,0.010532914660871029,0.006329912692308426,0.009880678728222847,0.048596177250146866,0.03505384176969528,0.004001806490123272,0.049909673631191254]","[0.8429058194160461,0.0012300019152462482,0.020371463149785995,0.015241495333611965,0.0031463117338716984,0.011402818374335766,0.05188130587339401,0.01605752483010292,0.01598658226430416,0.021776694804430008]"
"[0.03829482942819595,0.15840335190296173,0.08741375803947449,0.4084855318069458,0.006638092454522848,0.15847738087177277,0.05258079245686531,0.008175671100616455,0.07252369821071625,0.009006977081298828]","[0.022778337821364403,0.17394569516181946,0.11357925087213516,0.32085075974464417,0.00574352266266942,0.09335397183895111,0.19589634239673615,0.01773553155362606,0.045802291482686996,0.010314292274415493]","[0.023916097357869148,0.06947015225887299,0.09018249064683914,0.41943636536598206,0.005766815505921841,0.12594759464263916,0.16663247346878052,0.0105673186480999,0.07042201608419418,0.0176586601883173]","[0.030822649598121643,0.3640272617340088,0.2079007625579834,0.13848935067653656,0.004098950419574976,0.04337645322084427,0.03440438210964203,0.008418472483754158,0.16354696452617645,0.004914712160825729]","[0.06373361498117447,0.11775470525026321,0.2078273892402649,0.2793647348880768,0.007880625315010548,0.06411594897508621,0.13583993911743164,0.022186502814292908,0.0686933621764183,0.032603129744529724]","[0.06274434924125671,0.1784057468175888,0.13845624029636383,0.31231755018234253,0.004025728441774845,0.06558985263109207,0.05328415334224701,0.007807111833244562,0.15736760199069977,0.020001696422696114]"
"[0.019865773618221283,0.37134766578674316,0.02024904079735279,0.030022716149687767,0.020927846431732178,0.1177968829870224,0.04828319326043129,0.01013569999486208,0.3475808799266815,0.013790313154459]","[0.033049773424863815,0.37504109740257263,0.028917677700519562,0.009637843817472458,0.025728704407811165,0.11407169699668884,0.07926637679338455,0.01110486127436161,0.28340768814086914,0.03977421298623085]","[0.015889843925833702,0.21596966683864594,0.030803944915533066,0.029004765674471855,0.024273190647363663,0.18039079010486603,0.09121029824018478,0.008355663157999516,0.36161017417907715,0.04249167814850807]","[0.012222588993608952,0.34278133511543274,0.018218616023659706,0.016425983980298042,0.020541919395327568,0.10569368302822113,0.021068254485726357,0.004521489609032869,0.4501432180404663,0.008382877334952354]","[0.03300151228904724,0.2684347331523895,0.028994865715503693,0.015992939472198486,0.030406035482883453,0.035947464406490326,0.03987138718366623,0.01749788038432598,0.5042921304702759,0.025561070069670677]","[0.026012931019067764,0.2416173368692398,0.028960151597857475,0.023367859423160553,0.0186484232544899,0.09183888137340546,0.07966065406799316,0.008027918636798859,0.44052964448928833,0.04133618250489235]"
"[0.007426321506500244,0.09952350705862045,0.02043103240430355,0.08180449157953262,0.0319264680147171,0.042564116418361664,0.023647431284189224,0.4355279803276062,0.1440296620130539,0.1131189614534378]","[0.00580105185508728,0.08534969389438629,0.03252393752336502,0.09005830436944962,0.018879065290093422,0.022449273616075516,0.01271066814661026,0.491237074136734,0.15443938970565796,0.08655151724815369]","[0.004881078843027353,0.057144083082675934,0.03336894512176514,0.09975997358560562,0.0240454263985157,0.0201634019613266,0.017925163730978966,0.370016485452652,0.22633764147758484,0.1463577151298523]","[0.0038738278672099113,0.1419687718153,0.04317649453878403,0.14993813633918762,0.03180510923266411,0.05066157132387161,0.007364240009337664,0.22005511820316315,0.29382216930389404,0.05733455717563629]","[0.004037490580230951,0.014106187038123608,0.05919359251856804,0.10647440701723099,0.032241906970739365,0.004671344067901373,0.005687972530722618,0.5165674686431885,0.045559901744127274,0.21145972609519958]","[0.005420496221631765,0.08665424585342407,0.03028102219104767,0.12302051484584808,0.011526587419211864,0.025662066414952278,0.012632669880986214,0.2961542010307312,0.20995329320430756,0.19869492948055267]"
"[0.007595683913677931,0.02580503188073635,0.08501153439283371,0.290653795003891,0.14717425405979156,0.16046234965324402,0.027043743059039116,0.06134334206581116,0.09739170223474503,0.09751854091882706]","[0.007547586690634489,0.018843943253159523,0.182902529835701,0.18008920550346375,0.14045794308185577,0.11694256961345673,0.03707452490925789,0.13436506688594818,0.06518994271755219,0.11658667027950287]","[0.005470257252454758,0.012654336169362068,0.10623743385076523,0.24671052396297455,0.1264774352312088,0.09009235352277756,0.03637297824025154,0.0704997107386589,0.1119481548666954,0.19353672862052917]","[0.00546741858124733,0.021722501143813133,0.13707874715328217,0.2516588866710663,0.13004188239574432,0.12427574396133423,0.021715756505727768,0.06786254793405533,0.14228151738643646,0.09789495915174484]","[0.00557373184710741,0.005845207720994949,0.19719763100147247,0.2642834186553955,0.1465752124786377,0.025392640382051468,0.0165640190243721,0.10807692259550095,0.03278476744890213,0.1977064609527588]","[0.016170112416148186,0.02537471614778042,0.2700789272785187,0.25973954796791077,0.09384749829769135,0.03207598254084587,0.022280925884842873,0.06495095789432526,0.15189945697784424,0.0635819137096405]"
"[0.14186348021030426,0.027617933228611946,0.10951390117406845,0.008177568204700947,0.0719529390335083,0.19713182747364044,0.06914150714874268,0.006326984614133835,0.34067222476005554,0.027601661160588264]","[0.12179520726203918,0.023525133728981018,0.256998211145401,0.004536493215709925,0.08971434086561203,0.11236780136823654,0.13971149921417236,0.015752360224723816,0.20596900582313538,0.029629932716488838]","[0.11052960157394409,0.0172259621322155,0.11205675452947617,0.0036358172073960304,0.04937507212162018,0.07582741230726242,0.1267000138759613,0.00818623136729002,0.4296650290489197,0.06679809093475342]","[0.04029591381549835,0.020580891519784927,0.19951143860816956,0.0034701668191701174,0.13289597630500793,0.3596603274345398,0.06201617792248726,0.0053560771048069,0.15915647149085999,0.017056545242667198]","[0.0882081389427185,0.011325167492032051,0.3191513419151306,0.00997325498610735,0.1310911774635315,0.10292662680149078,0.1198747530579567,0.010448403656482697,0.1571791172027588,0.049822114408016205]","[0.10814163833856583,0.015304645523428917,0.24829624593257904,0.0054514529183506966,0.060518525540828705,0.09355445951223373,0.1561008095741272,0.007552823517471552,0.24708662927150726,0.05799269303679466]"
"[0.03003639169037342,0.23377898335456848,0.36906781792640686,0.03904028609395027,0.02170664258301258,0.07047189027070999,0.1533474326133728,0.003655616659671068,0.06688463687896729,0.01201033964753151]","[0.020315254107117653,0.14140963554382324,0.5000556111335754,0.024170489981770515,0.021896062418818474,0.051314614713191986,0.1974649727344513,0.004529545083642006,0.0280742309987545,0.01076959166675806]","[0.014175900258123875,0.09679590910673141,0.5383955240249634,0.03612479194998741,0.027132412418723106,0.04947906360030174,0.17827652394771576,0.0034770360216498375,0.0448700375854969,0.011272814124822617]","[0.017808154225349426,0.22898370027542114,0.40111273527145386,0.03358316421508789,0.03250400722026825,0.09338414669036865,0.13721956312656403,0.0029427125118672848,0.041764240711927414,0.010697588324546814]","[0.02622493915259838,0.13241693377494812,0.4901669919490814,0.029229944571852684,0.025304673239588737,0.034316737204790115,0.19413138926029205,0.00438270065933466,0.043597932904958725,0.020227745175361633]","[0.024938242509961128,0.15600985288619995,0.45498839020729065,0.03768986091017723,0.015685956925153732,0.05156804621219635,0.19209793210029602,0.002911156276240945,0.04823284596204758,0.01587778329849243]"
"[0.0026347148232162,0.001773024327121675,0.005292690359055996,0.013272996991872787,0.6031238436698914,0.027047310024499893,0.005695408210158348,0.03636670112609863,0.055098406970500946,0.24969488382339478]","[0.0015701757511124015,0.0012646284885704517,0.006352687254548073,0.007052593398839235,0.7077536582946777,0.01618207059800625,0.006922191474586725,0.06259632855653763,0.02871440164744854,0.16159124672412872]","[0.0014840393560007215,0.0009661493822932243,0.0055165840312838554,0.006706738844513893,0.516355037689209,0.012537888251245022,0.006982399616390467,0.03684527799487114,0.0377383790910244,0.3748675286769867]","[0.0009659519419074059,0.001085586496628821,0.005392283666878939,0.008074995130300522,0.8611718416213989,0.024103444069623947,0.002681958954781294,0.013872785493731499,0.03132717311382294,0.051323842257261276]","[0.0018240499775856733,0.0007789366645738482,0.005164072383195162,0.009772025980055332,0.626180112361908,0.014057237654924393,0.004906667862087488,0.030162349343299866,0.02569682151079178,0.2814577519893646]","[0.002244553528726101,0.0014031315222382545,0.005075056571513414,0.010446111671626568,0.3706575036048889,0.02249947190284729,0.0056746890768408775,0.029835889115929604,0.052389707416296005,0.4997738301753998]"
"[0.004176619462668896,0.000729448045603931,0.005376594606786966,0.0010939076310023665,0.9100852608680725,0.003908257465809584,0.0042609237134456635,0.010257482528686523,0.006852464750409126,0.053259097039699554]","[0.0025682600680738688,0.000545426388271153,0.007052280008792877,0.0005851241876371205,0.9164412021636963,0.003013815963640809,0.005201269872486591,0.012308799661695957,0.0034661609679460526,0.0488177165389061]","[0.0021436200477182865,0.0004522781528066844,0.005099576432257891,0.0008471267647109926,0.8968966603279114,0.0029261820018291473,0.006289348937571049,0.007796654477715492,0.005617532879114151,0.07193104922771454]","[0.0018135772552341223,0.0005344367236830294,0.005654283799231052,0.000715897767804563,0.9367111325263977,0.0037033879198133945,0.002908253576606512,0.005106654018163681,0.004666519816964865,0.038185812532901764]","[0.0016507137333974242,0.00025399005971848965,0.007969440892338753,0.0006808034959249198,0.9084599018096924,0.0010493479203432798,0.002565356669947505,0.007346748374402523,0.0018437401158735156,0.06818002462387085]","[0.00965278223156929,0.00118628132622689,0.019639521837234497,0.0014961252454668283,0.7425892353057861,0.003684495808556676,0.005143958609551191,0.011062241159379482,0.01548381894826889,0.19006149470806122]"
"[0.0061350977048277855,0.017991632223129272,0.028466565534472466,0.07120170444250107,0.13072121143341064,0.18903301656246185,0.041002389043569565,0.008796303533017635,0.41719838976860046,0.08945368230342865]","[0.008756506256759167,0.023369619622826576,0.032821737229824066,0.05270373821258545,0.07785966247320175,0.06943299621343613,0.047490086406469345,0.018498308956623077,0.5795352458953857,0.08953212201595306]","[0.00427951430901885,0.007963726297020912,0.02982543595135212,0.07888872921466827,0.06398066878318787,0.09836011379957199,0.06467963755130768,0.005980834364891052,0.4107193648815155,0.23532195389270782]","[0.003286677412688732,0.015923412516713142,0.021815089508891106,0.04170406237244606,0.0596371665596962,0.06789866089820862,0.016528943553566933,0.00479565653949976,0.7084898948669434,0.05992047116160393]","[0.008920860476791859,0.011380838230252266,0.04076611250638962,0.055538568645715714,0.143296480178833,0.03958854451775551,0.037907131016254425,0.023606423288583755,0.4807308316230774,0.15826423466205597]","[0.006653296295553446,0.009994527325034142,0.02656780555844307,0.05541995167732239,0.0305416751652956,0.01902530901134014,0.016179334372282028,0.005154143087565899,0.7678900957107544,0.0625738799571991]"
"[0.002455679466947913,0.004789155442267656,0.00350982416421175,0.040296122431755066,0.031203171238303185,0.022101368755102158,0.017057979479432106,0.6628647446632385,0.14955273270606995,0.06616927683353424]","[0.00798631738871336,0.01568811573088169,0.003385120304301381,0.010960426181554794,0.014052764512598515,0.012588126584887505,0.00902754720300436,0.15597176551818848,0.5285680890083313,0.24177172780036926]","[0.001760505372658372,0.002991841873154044,0.004610956646502018,0.030179711058735847,0.013333965092897415,0.015491864643990993,0.015175833366811275,0.09144213795661926,0.2863827645778656,0.5386304259300232]","[0.002632756717503071,0.011607256717979908,0.018108142539858818,0.06603937596082687,0.08995936810970306,0.1025223359465599,0.007250954397022724,0.11640679836273193,0.5050915479660034,0.08038150519132614]","[0.003553005401045084,0.0035892075393348932,0.006272267550230026,0.022423522546887398,0.024833355098962784,0.004664217587560415,0.007339190691709518,0.4024096429347992,0.29655545949935913,0.2283601313829422]","[0.003254982177168131,0.012133633717894554,0.0030680152121931314,0.013787871226668358,0.00650308933109045,0.006204084027558565,0.005669028963893652,0.09881404042243958,0.723547101020813,0.12701815366744995]"
"[0.01819397509098053,0.002642157720401883,0.0029739555902779102,0.03109903633594513,0.005849736742675304,0.8846078515052795,0.0011895267525687814,0.0022186299320310354,0.04098459705710411,0.010240420699119568]","[0.025653263553977013,0.0033099777065217495,0.004158158786594868,0.028442855924367905,0.006172113120555878,0.8574183583259583,0.0019276289967820048,0.004284755792468786,0.05424109101295471,0.01439175195991993]","[0.016220157966017723,0.0019419793970882893,0.004154373425990343,0.04201039299368858,0.00657594483345747,0.8247044086456299,0.0023967695888131857,0.002736591035500169,0.06738249957561493,0.031876951456069946]","[0.00955705065280199,0.002934735966846347,0.004369423724710941,0.03755761682987213,0.009275377728044987,0.9015917778015137,0.0006309301825240254,0.0009842737345024943,0.02975323051214218,0.0033456883393228054]","[0.05565210431814194,0.004587298724800348,0.0060718790628015995,0.04227970540523529,0.0230354443192482,0.3360186815261841,0.0022037054877728224,0.01652935892343521,0.4817064702510834,0.0319153256714344]","[0.03871109336614609,0.006213897839188576,0.00598773593083024,0.026475997641682625,0.008699525147676468,0.7474035024642944,0.002629872877150774,0.005620812065899372,0.12953604757785797,0.028721503913402557]"
"[0.0007289273198693991,0.010953139513731003,0.8952682614326477,0.06897550821304321,0.0004151766188442707,0.001205049455165863,0.007506218738853931,0.009243118576705456,0.004331811331212521,0.001372731989249587]","[0.0005021650576964021,0.011440075002610683,0.9278443455696106,0.04059557989239693,0.00023836658510845155,0.0008364937384612858,0.005582834593951702,0.010773523710668087,0.001367304939776659,0.0008193535613827407]","[0.00041027471888810396,0.0069592054933309555,0.8895474076271057,0.07710567116737366,0.0003463338944129646,0.0010505691170692444,0.012540608644485474,0.007004910614341497,0.0028041251935064793,0.0022310535423457623]","[0.0002989632193930447,0.013149929232895374,0.9119681715965271,0.060309283435344696,0.00047006341628730297,0.001495750853791833,0.0035879521165043116,0.004829291719943285,0.003170117037370801,0.0007204075809568167]","[0.0002465224824845791,0.0017055176431313157,0.955600380897522,0.033715687692165375,0.00021845388982910663,0.00016434786084573716,0.0017829092685133219,0.004636360332369804,0.000725214893463999,0.0012046355986967683]","[0.0004467700491659343,0.008072896860539913,0.9328375458717346,0.047563377767801285,0.0001433493453077972,0.0003077017900068313,0.003061938099563122,0.004241167567670345,0.0025353161618113518,0.0007898657931946218]"
